amfi_code,date,nav
FUND06,2023-05-03,64.2359
FUND06,2023-05-04,64.433
FUND06,2023-05-05,64.7568
FUND06,2023-05-08,64.6032
FUND06,2023-05-09,64.6848
FUND06,2023-05-10,65.114
FUND06,2023-05-11,64.9973
FUND06,2023-05-12,65.4894
FUND06,2023-05-15,65.4126
FUND06,2023-05-16,65.155
FUND06,2023-05-17,65.2046
FUND06,2023-05-18,65.2919
FUND06,2023-05-19,65.6487
FUND06,2023-05-22,65.9337
FUND06,2023-05-23,66.0652
FUND06,2023-05-24,66.2829
FUND06,2023-05-25,66.3583
FUND06,2023-05-26,66.6179
FUND06,2023-05-29,66.4823
FUND06,2023-05-30,66.1772
FUND06,2023-05-31,66.2609
FUND06,2023-06-01,67.0905
FUND06,2023-06-02,67.3577
FUND06,2023-06-05,67.1652
FUND06,2023-06-06,67.6113
FUND06,2023-06-07,67.0608
FUND06,2023-06-08,67.0055
FUND06,2023-06-09,67.1476
FUND06,2023-06-12,66.9638
FUND06,2023-06-13,66.8045
FUND06,2023-06-14,66.7742
FUND06,2023-06-15,66.6311
FUND06,2023-06-16,66.4151
FUND06,2023-06-19,66.1095
FUND06,2023-06-20,65.6625
FUND06,2023-06-21,65.3954
FUND06,2023-06-22,65.3861
FUND06,2023-06-23,65.7054
FUND06,2023-06-26,65.5285
FUND06,2023-06-27,65.1891
FUND06,2023-06-28,65.6847
FUND06,2023-06-29,65.3648
FUND06,2023-06-30,65.4136
FUND06,2023-07-03,65.1565
FUND06,2023-07-04,64.9646
FUND06,2023-07-05,65.0992
FUND06,2023-07-06,65.2561
FUND06,2023-07-07,65.6532
FUND06,2023-07-10,65.8733
FUND06,2023-07-11,65.9403
FUND06,2023-07-12,66.1481
FUND06,2023-07-13,65.8599
FUND06,2023-07-14,66.2426
FUND06,2023-07-17,66.4238
FUND06,2023-07-18,66.5925
FUND06,2023-07-19,66.7945
FUND06,2023-07-20,66.3673
FUND06,2023-07-21,66.0469
FUND06,2023-07-24,66.1075
FUND06,2023-07-25,66.172
FUND06,2023-07-26,66.3657
FUND06,2023-07-27,66.4189
FUND06,2023-07-28,66.3844
FUND06,2023-07-31,66.7844
FUND06,2023-08-01,66.9115
FUND06,2023-08-02,67.1595
FUND06,2023-08-03,67.5451
FUND06,2023-08-04,67.9539
FUND06,2023-08-07,68.0735
FUND06,2023-08-08,68.3193
FUND06,2023-08-09,68.4235
FUND06,2023-08-10,68.7782
FUND06,2023-08-11,69.5119
FUND06,2023-08-14,69.2044
FUND06,2023-08-15,68.99
FUND06,2023-08-16,69.5077
FUND06,2023-08-17,69.5885
FUND06,2023-08-18,69.4748
FUND06,2023-08-21,69.2781
FUND06,2023-08-22,69.5948
FUND06,2023-08-23,69.7939
FUND06,2023-08-24,70.4519
FUND06,2023-08-25,70.4452
FUND06,2023-08-28,70.7557
FUND06,2023-08-29,71.3092
FUND06,2023-08-30,70.8679
FUND06,2023-08-31,70.5517
FUND06,2023-09-01,70.661
FUND06,2023-09-04,70.4999
FUND06,2023-09-05,70.3874
FUND06,2023-09-06,70.1987
FUND06,2023-09-07,70.1739
FUND06,2023-09-08,69.9083
FUND06,2023-09-11,69.5246
FUND06,2023-09-12,69.6682
FUND06,2023-09-13,69.7298
FUND06,2023-09-14,70.0617
FUND06,2023-09-15,70.2499
FUND06,2023-09-18,70.4073
FUND06,2023-09-19,70.6703
FUND06,2023-09-20,70.3993
FUND06,2023-09-21,70.2625
FUND06,2023-09-22,70.3724
FUND06,2023-09-25,70.6933
FUND06,2023-09-26,70.9232
FUND06,2023-09-27,70.8775
FUND06,2023-09-28,70.8401
FUND06,2023-09-29,70.943
FUND06,2023-10-02,70.5932
FUND06,2023-10-03,70.8875
FUND06,2023-10-04,71.1584
FUND06,2023-10-05,71.481
FUND06,2023-10-06,71.826
FUND06,2023-10-09,72.1741
FUND06,2023-10-10,71.58
FUND06,2023-10-11,71.6759
FUND06,2023-10-12,71.2336
FUND06,2023-10-13,70.9483
FUND06,2023-10-16,70.9281
FUND06,2023-10-17,71.3314
FUND06,2023-10-18,71.4612
FUND06,2023-10-19,71.559
FUND06,2023-10-20,72.1615
FUND06,2023-10-23,72.2634
FUND06,2023-10-24,71.9749
FUND06,2023-10-25,71.5426
FUND06,2023-10-26,71.2819
FUND06,2023-10-27,71.3408
FUND06,2023-10-30,70.8647
FUND06,2023-10-31,71.0281
FUND06,2023-11-01,71.1503
FUND06,2023-11-02,70.9404
FUND06,2023-11-03,70.9965
FUND06,2023-11-06,71.1854
FUND06,2023-11-07,71.0039
FUND06,2023-11-08,71.2626
FUND06,2023-11-09,71.0535
FUND06,2023-11-10,71.2655
FUND06,2023-11-13,71.7595
FUND06,2023-11-14,71.8872
FUND06,2023-11-15,71.4946
FUND06,2023-11-16,71.5461
FUND06,2023-11-17,71.5951
FUND06,2023-11-20,71.3381
FUND06,2023-11-21,70.9531
FUND06,2023-11-22,70.8527
FUND06,2023-11-23,71.1544
FUND06,2023-11-24,71.4411
FUND06,2023-11-27,71.8528
FUND06,2023-11-28,71.861
FUND06,2023-11-29,72.5245
FUND06,2023-11-30,72.2691
FUND06,2023-12-01,72.4366
FUND06,2023-12-04,72.3802
FUND06,2023-12-05,72.893
FUND06,2023-12-06,72.9269
FUND06,2023-12-07,72.6085
FUND06,2023-12-08,72.7113
FUND06,2023-12-11,72.3642
FUND06,2023-12-12,72.1008
FUND06,2023-12-13,72.4267
FUND06,2023-12-14,72.4431
FUND06,2023-12-15,72.7474
FUND06,2023-12-18,72.4821
FUND06,2023-12-19,72.9316
FUND06,2023-12-20,72.8968
FUND06,2023-12-21,72.2725
FUND06,2023-12-22,72.0017
FUND06,2023-12-25,71.568
FUND06,2023-12-26,71.1154
FUND06,2023-12-27,71.3027
FUND06,2023-12-28,71.4437
FUND06,2023-12-29,71.6579
FUND06,2024-01-01,71.4409
FUND06,2024-01-02,71.636
FUND06,2024-01-03,71.1816
FUND06,2024-01-04,71.0482
FUND06,2024-01-05,71.0196
FUND06,2024-01-08,70.8584
FUND06,2024-01-09,70.9132
FUND06,2024-01-10,70.9284
FUND06,2024-01-11,71.1026
FUND06,2024-01-12,71.2231
FUND06,2024-01-15,71.5545
FUND06,2024-01-16,71.4213
FUND06,2024-01-17,71.6551
FUND06,2024-01-18,71.7681
FUND06,2024-01-19,71.8701
FUND06,2024-01-22,71.9365
FUND06,2024-01-23,71.2555
FUND06,2024-01-24,71.8981
FUND06,2024-01-25,71.6223
FUND06,2024-01-26,71.3862
FUND06,2024-01-29,71.3045
FUND06,2024-01-30,70.9033
FUND06,2024-01-31,71.4876
FUND06,2024-02-01,71.3093
FUND06,2024-02-02,71.1106
FUND06,2024-02-05,70.8655
FUND06,2024-02-06,71.0286
FUND06,2024-02-07,71.501
FUND06,2024-02-08,71.6123
FUND06,2024-02-09,71.3834
FUND06,2024-02-12,71.8346
FUND06,2024-02-13,71.9499
FUND06,2024-02-14,71.7369
FUND06,2024-02-15,71.7362
FUND06,2024-02-16,71.8018
FUND06,2024-02-19,71.9018
FUND06,2024-02-20,71.9252
FUND06,2024-02-21,71.9559
FUND06,2024-02-22,72.587
FUND06,2024-02-23,73.5434
FUND06,2024-02-26,73.6245
FUND06,2024-02-27,73.3415
FUND06,2024-02-28,73.0153
FUND06,2024-02-29,73.3079
FUND06,2024-03-01,72.7909
FUND06,2024-03-04,72.754
FUND06,2024-03-05,72.9075
FUND06,2024-03-06,72.9908
FUND06,2024-03-07,72.8799
FUND06,2024-03-08,73.5109
FUND06,2024-03-11,73.7998
FUND06,2024-03-12,73.6656
FUND06,2024-03-13,73.9508
FUND06,2024-03-14,73.9126
FUND06,2024-03-15,73.763
FUND06,2024-03-18,73.65
FUND06,2024-03-19,74.0686
FUND06,2024-03-20,73.9042
FUND06,2024-03-21,73.9038
FUND06,2024-03-22,74.2693
FUND06,2024-03-25,74.3954
FUND06,2024-03-26,74.5002
FUND06,2024-03-27,74.299
FUND06,2024-03-28,75.1085
FUND06,2024-03-29,75.4112
FUND06,2024-04-01,74.6247
FUND06,2024-04-02,75.09
FUND06,2024-04-03,74.6757
FUND06,2024-04-04,74.2345
FUND06,2024-04-05,74.023
FUND06,2024-04-08,74.469
FUND06,2024-04-09,74.4006
FUND06,2024-04-10,74.4953
FUND06,2024-04-11,73.9545
FUND06,2024-04-12,74.3389
FUND06,2024-04-15,74.2724
FUND06,2024-04-16,73.8615
FUND06,2024-04-17,73.9938
FUND06,2024-04-18,74.1818
FUND06,2024-04-19,74.234
FUND06,2024-04-22,74.6926
FUND06,2024-04-23,74.9142
FUND06,2024-04-24,75.4486
FUND06,2024-04-25,75.4538
FUND06,2024-04-26,75.5153
FUND06,2024-04-29,75.8355
FUND06,2024-04-30,76.2583
FUND06,2024-05-01,76.1672
FUND06,2024-05-02,76.8432
FUND06,2024-05-03,76.9079
FUND06,2024-05-06,76.934
FUND06,2024-05-07,77.1127
FUND06,2024-05-08,76.8378
FUND06,2024-05-09,76.2883
FUND06,2024-05-10,77.0242
FUND06,2024-05-13,77.4206
FUND06,2024-05-14,77.1206
FUND06,2024-05-15,77.1931
FUND06,2024-05-16,77.4361
FUND06,2024-05-17,77.2892
FUND06,2024-05-20,77.8164
FUND06,2024-05-21,77.6665
FUND06,2024-05-22,78.0409
FUND06,2024-05-23,77.8425
FUND06,2024-05-24,78.0464
FUND06,2024-05-27,78.6201
FUND06,2024-05-28,78.8143
FUND06,2024-05-29,78.6648
FUND06,2024-05-30,78.7689
FUND06,2024-05-31,79.053
FUND06,2024-06-03,78.9246
FUND06,2024-06-04,78.8082
FUND06,2024-06-05,79.4634
FUND06,2024-06-06,79.9924
FUND06,2024-06-07,79.777
FUND06,2024-06-10,79.3251
FUND06,2024-06-11,78.8884
FUND06,2024-06-12,78.5144
FUND06,2024-06-13,78.4382
FUND06,2024-06-14,78.4361
FUND06,2024-06-17,77.9686
FUND06,2024-06-18,78.048
FUND06,2024-06-19,77.0446
FUND06,2024-06-20,77.118
FUND06,2024-06-21,77.7052
FUND06,2024-06-24,77.3014
FUND06,2024-06-25,76.3158
FUND06,2024-06-26,76.3978
FUND06,2024-06-27,76.665
FUND06,2024-06-28,76.5472
FUND06,2024-07-01,76.651
FUND06,2024-07-02,77.1244
FUND06,2024-07-03,77.7402
FUND06,2024-07-04,77.9758
FUND06,2024-07-05,77.5633
FUND06,2024-07-08,77.6475
FUND06,2024-07-09,77.3198
FUND06,2024-07-10,77.3389
FUND06,2024-07-11,77.2788
FUND06,2024-07-12,77.1031
FUND06,2024-07-15,77.6633
FUND06,2024-07-16,77.6077
FUND06,2024-07-17,77.1109
FUND06,2024-07-18,77.2682
FUND06,2024-07-19,77.5333
FUND06,2024-07-22,77.5759
FUND06,2024-07-23,77.3278
FUND06,2024-07-24,77.2006
FUND06,2024-07-25,77.0189
FUND06,2024-07-26,76.867
FUND06,2024-07-29,76.6466
FUND06,2024-07-30,76.5941
FUND06,2024-07-31,76.1472
FUND06,2024-08-01,76.2567
FUND06,2024-08-02,76.0102
FUND06,2024-08-05,76.3369
FUND06,2024-08-06,76.4932
FUND06,2024-08-07,77.0402
FUND06,2024-08-08,76.5877
FUND06,2024-08-09,77.1025
FUND06,2024-08-12,77.0862
FUND06,2024-08-13,77.3272
FUND06,2024-08-14,77.664
FUND06,2024-08-15,78.0274
FUND06,2024-08-16,78.074
FUND06,2024-08-19,78.2599
FUND06,2024-08-20,78.2522
FUND06,2024-08-21,78.5354
FUND06,2024-08-22,78.2426
FUND06,2024-08-23,78.4111
FUND06,2024-08-26,78.9837
FUND06,2024-08-27,79.7279
FUND06,2024-08-28,80.1397
FUND06,2024-08-29,80.6966
FUND06,2024-08-30,80.914
FUND06,2024-09-02,81.3266
FUND06,2024-09-03,82.0702
FUND06,2024-09-04,82.0761
FUND06,2024-09-05,81.5108
FUND06,2024-09-06,81.4738
FUND06,2024-09-09,81.5684
FUND06,2024-09-10,81.2894
FUND06,2024-09-11,80.8733
FUND06,2024-09-12,80.7181
FUND06,2024-09-13,80.2933
FUND06,2024-09-16,80.6513
FUND06,2024-09-17,81.3008
FUND06,2024-09-18,81.5758
FUND06,2024-09-19,81.0855
FUND06,2024-09-20,81.1874
FUND06,2024-09-23,80.897
FUND06,2024-09-24,81.0254
FUND06,2024-09-25,80.7485
FUND06,2024-09-26,81.1343
FUND06,2024-09-27,81.4187
FUND06,2024-09-30,81.3261
FUND06,2024-10-01,81.5381
FUND06,2024-10-02,81.5874
FUND06,2024-10-03,82.2529
FUND06,2024-10-04,81.5693
FUND06,2024-10-07,81.748
FUND06,2024-10-08,82.2351
FUND06,2024-10-09,82.1243
FUND06,2024-10-10,81.9645
FUND06,2024-10-11,82.0564
FUND06,2024-10-14,81.7401
FUND06,2024-10-15,81.567
FUND06,2024-10-16,81.2138
FUND06,2024-10-17,81.1742
FUND06,2024-10-18,80.4295
FUND06,2024-10-21,80.235
FUND06,2024-10-22,80.4638
FUND06,2024-10-23,80.3512
FUND06,2024-10-24,80.2266
FUND06,2024-10-25,80.5793
FUND06,2024-10-28,81.1818
FUND06,2024-10-29,80.9361
FUND06,2024-10-30,81.4043
FUND06,2024-10-31,80.7836
FUND06,2024-11-01,80.4992
FUND06,2024-11-04,80.7205
FUND06,2024-11-05,80.8405
FUND06,2024-11-06,80.9099
FUND06,2024-11-07,81.2531
FUND06,2024-11-08,81.2042
FUND06,2024-11-11,81.511
FUND06,2024-11-12,81.356
FUND06,2024-11-13,81.1502
FUND06,2024-11-14,80.4856
FUND06,2024-11-15,80.7582
FUND06,2024-11-18,80.4658
FUND06,2024-11-19,80.8593
FUND06,2024-11-20,81.2555
FUND06,2024-11-21,81.1994
FUND06,2024-11-22,81.2573
FUND06,2024-11-25,81.3561
FUND06,2024-11-26,81.3062
FUND06,2024-11-27,80.7939
FUND06,2024-11-28,81.3496
FUND06,2024-11-29,81.1659
FUND06,2024-12-02,81.3867
FUND06,2024-12-03,81.5201
FUND06,2024-12-04,81.6532
FUND06,2024-12-05,81.7603
FUND06,2024-12-06,82.1246
FUND06,2024-12-09,81.8263
FUND06,2024-12-10,82.2206
FUND06,2024-12-11,82.3086
FUND06,2024-12-12,82.3494
FUND06,2024-12-13,82.2205
FUND06,2024-12-16,82.2297
FUND06,2024-12-17,82.4719
FUND06,2024-12-18,82.0595
FUND06,2024-12-19,81.4449
FUND06,2024-12-20,81.3693
FUND06,2024-12-23,81.6544
FUND06,2024-12-24,81.5695
FUND06,2024-12-25,82.103
FUND06,2024-12-26,82.6119
FUND06,2024-12-27,83.1639
FUND06,2024-12-30,83.7384
FUND06,2024-12-31,83.8651
FUND06,2025-01-01,84.1076
FUND06,2025-01-02,83.874
FUND06,2025-01-03,82.8785
FUND06,2025-01-06,83.0573
FUND06,2025-01-07,82.7928
FUND06,2025-01-08,82.7436
FUND06,2025-01-09,81.8367
FUND06,2025-01-10,82.196
FUND06,2025-01-13,82.1469
FUND06,2025-01-14,81.9528
FUND06,2025-01-15,81.5493
FUND06,2025-01-16,81.2745
FUND06,2025-01-17,80.988
FUND06,2025-01-20,80.6569
FUND06,2025-01-21,80.1653
FUND06,2025-01-22,80.1145
FUND06,2025-01-23,80.017
FUND06,2025-01-24,80.3545
FUND06,2025-01-27,79.7414
FUND06,2025-01-28,79.6054
FUND06,2025-01-29,79.3087
FUND06,2025-01-30,79.4566
FUND06,2025-01-31,79.463
FUND06,2025-02-03,79.7944
FUND06,2025-02-04,80.4853
FUND06,2025-02-05,80.5113
FUND06,2025-02-06,80.7305
FUND06,2025-02-07,80.4815
FUND06,2025-02-10,80.4608
FUND06,2025-02-11,80.4954
FUND06,2025-02-12,81.3023
FUND06,2025-02-13,80.9077
FUND06,2025-02-14,80.8842
FUND06,2025-02-17,80.917
FUND06,2025-02-18,80.6658
FUND06,2025-02-19,80.8204
FUND06,2025-02-20,80.8513
FUND06,2025-02-21,80.9208
FUND06,2025-02-24,80.6814
FUND06,2025-02-25,80.9759
FUND06,2025-02-26,80.6598
FUND06,2025-02-27,80.5492
FUND06,2025-02-28,80.8845
FUND06,2025-03-03,81.4233
FUND06,2025-03-04,81.172
FUND06,2025-03-05,81.4272
FUND06,2025-03-06,81.4215
FUND06,2025-03-07,81.8331
FUND06,2025-03-10,81.9005
FUND06,2025-03-11,82.5572
FUND06,2025-03-12,83.1576
FUND06,2025-03-13,82.8168
FUND06,2025-03-14,82.7203
FUND06,2025-03-17,82.4649
FUND06,2025-03-18,82.4609
FUND06,2025-03-19,81.8071
FUND06,2025-03-20,81.2118
FUND06,2025-03-21,81.6134
FUND06,2025-03-24,81.7655
FUND06,2025-03-25,82.0711
FUND06,2025-03-26,81.7602
FUND06,2025-03-27,81.3962
FUND06,2025-03-28,81.3506
FUND06,2025-03-31,81.8869
FUND06,2025-04-01,81.941
FUND06,2025-04-02,82.0351
FUND06,2025-04-03,82.4996
FUND06,2025-04-04,82.6679
FUND06,2025-04-07,82.7624
FUND06,2025-04-08,82.9493
FUND06,2025-04-09,82.9038
FUND06,2025-04-10,83.5221
FUND06,2025-04-11,83.5091
FUND06,2025-04-14,83.2626
FUND06,2025-04-15,83.5466
FUND06,2025-04-16,83.932
FUND06,2025-04-17,83.779
FUND06,2025-04-18,84.0809
FUND06,2025-04-21,84.5183
FUND06,2025-04-22,83.2597
FUND06,2025-04-23,82.6346
FUND06,2025-04-24,82.811
FUND06,2025-04-25,82.4877
FUND06,2025-04-28,83.1451
FUND06,2025-04-29,83.2938
FUND06,2025-04-30,83.2819
FUND06,2025-05-01,83.3317
FUND06,2025-05-02,83.2145
FUND06,2025-05-05,82.9986
FUND06,2025-05-06,83.0708
FUND06,2025-05-07,83.4753
FUND06,2025-05-08,82.9158
FUND06,2025-05-09,83.0327
FUND06,2025-05-12,82.8897
FUND06,2025-05-13,82.9484
FUND06,2025-05-14,82.6918
FUND06,2025-05-15,82.7721
FUND06,2025-05-16,82.3957
FUND06,2025-05-19,82.4143
FUND06,2025-05-20,82.3431
FUND06,2025-05-21,81.7471
FUND06,2025-05-22,81.9282
FUND06,2025-05-23,80.9089
FUND06,2025-05-26,80.7967
FUND06,2025-05-27,80.2758
FUND06,2025-05-28,80.395
FUND06,2025-05-29,80.2979
FUND06,2025-05-30,80.6211
FUND06,2025-06-02,80.5728
FUND06,2025-06-03,80.5205
FUND06,2025-06-04,80.9556
FUND06,2025-06-05,80.8105
FUND06,2025-06-06,80.8253
FUND06,2025-06-09,81.3741
FUND06,2025-06-10,81.6444
FUND06,2025-06-11,82.4049
FUND06,2025-06-12,82.6028
FUND06,2025-06-13,82.4305
FUND06,2025-06-16,82.8585
FUND06,2025-06-17,83.2316
FUND06,2025-06-18,83.1549
FUND06,2025-06-19,83.3851
FUND06,2025-06-20,83.3804
FUND06,2025-06-23,83.5953
FUND06,2025-06-24,83.6343
FUND06,2025-06-25,83.6116
FUND06,2025-06-26,84.2789
FUND06,2025-06-27,84.4801
FUND06,2025-06-30,83.9969
FUND06,2025-07-01,84.103
FUND06,2025-07-02,84.0156
FUND06,2025-07-03,84.1616
FUND06,2025-07-04,84.28
FUND06,2025-07-07,84.4469
FUND06,2025-07-08,83.8229
FUND06,2025-07-09,83.2531
FUND06,2025-07-10,83.8087
FUND06,2025-07-11,83.8252
FUND06,2025-07-14,84.3608
FUND06,2025-07-15,84.5896
FUND06,2025-07-16,84.4119
FUND06,2025-07-17,83.7919
FUND06,2025-07-18,84.0132
FUND06,2025-07-21,84.2371
FUND06,2025-07-22,84.9332
FUND06,2025-07-23,84.8822
FUND06,2025-07-24,84.9385
FUND06,2025-07-25,84.2686
FUND06,2025-07-28,84.0633
FUND06,2025-07-29,84.1838
FUND06,2025-07-30,84.0766
FUND06,2025-07-31,83.7699
FUND06,2025-08-01,84.3354
FUND06,2025-08-04,84.9756
FUND06,2025-08-05,84.5907
FUND06,2025-08-06,84.6555
FUND06,2025-08-07,84.5178
FUND06,2025-08-08,85.1142
FUND06,2025-08-11,85.2329
FUND06,2025-08-12,85.491
FUND06,2025-08-13,85.1554
FUND06,2025-08-14,85.6955
FUND06,2025-08-15,85.6064
FUND06,2025-08-18,86.3573
FUND06,2025-08-19,86.8128
FUND06,2025-08-20,86.584
FUND06,2025-08-21,86.8185
FUND06,2025-08-22,86.942
FUND06,2025-08-25,86.8823
FUND06,2025-08-26,87.2056
FUND06,2025-08-27,87.2232
FUND06,2025-08-28,87.2621
FUND06,2025-08-29,87.0397
FUND06,2025-09-01,86.7734
FUND06,2025-09-02,86.8311
FUND06,2025-09-03,86.9291
FUND06,2025-09-04,87.3811
FUND06,2025-09-05,86.8718
FUND06,2025-09-08,86.9437
FUND06,2025-09-09,87.6002
FUND06,2025-09-10,87.3585
FUND06,2025-09-11,86.9726
FUND06,2025-09-12,86.6346
FUND06,2025-09-15,86.9733
FUND06,2025-09-16,86.5012
FUND06,2025-09-17,86.5364
FUND06,2025-09-18,86.3011
FUND06,2025-09-19,86.1031
FUND06,2025-09-22,86.0108
FUND06,2025-09-23,85.892
FUND06,2025-09-24,85.776
FUND06,2025-09-25,85.7823
FUND06,2025-09-26,85.9142
FUND06,2025-09-29,85.7647
FUND06,2025-09-30,85.9751
FUND06,2025-10-01,85.8153
FUND06,2025-10-02,85.6658
FUND06,2025-10-03,85.7093
FUND06,2025-10-06,85.069
FUND06,2025-10-07,84.7791
FUND06,2025-10-08,84.5491
FUND06,2025-10-09,84.1836
FUND06,2025-10-10,84.1218
FUND06,2025-10-13,83.8687
FUND06,2025-10-14,83.5486
FUND06,2025-10-15,83.9603
FUND06,2025-10-16,84.7804
FUND06,2025-10-17,85.1897
FUND06,2025-10-20,85.332
FUND06,2025-10-21,85.7943
FUND06,2025-10-22,85.9439
FUND06,2025-10-23,85.8696
FUND06,2025-10-24,85.9403
FUND06,2025-10-27,85.8366
FUND06,2025-10-28,85.0051
FUND06,2025-10-29,84.7076
FUND06,2025-10-30,84.4159
FUND06,2025-10-31,84.6279
FUND06,2025-11-03,84.4701
FUND06,2025-11-04,83.8071
FUND06,2025-11-05,83.8229
FUND06,2025-11-06,83.9585
FUND06,2025-11-07,84.2783
FUND06,2025-11-10,84.4444
FUND06,2025-11-11,85.3873
FUND06,2025-11-12,85.0783
FUND06,2025-11-13,85.6139
FUND06,2025-11-14,85.9989
FUND06,2025-11-17,85.7783
FUND06,2025-11-18,85.7557
FUND06,2025-11-19,85.4926
FUND06,2025-11-20,85.4717
FUND06,2025-11-21,85.327
FUND06,2025-11-24,85.1819
FUND07,2023-01-02,19.406
FUND07,2023-01-03,19.5463
FUND07,2023-01-04,19.4028
FUND07,2023-01-05,19.1521
FUND07,2023-01-06,19.2106
FUND07,2023-01-09,19.3033
FUND07,2023-01-10,19.2074
FUND07,2023-01-11,19.2971
FUND07,2023-01-12,19.5979
FUND07,2023-01-13,20.0604
FUND07,2023-01-16,19.9403
FUND07,2023-01-17,20.0031
FUND07,2023-01-18,19.8293
FUND07,2023-01-19,20.2699
FUND07,2023-01-20,20.216
FUND07,2023-01-23,20.3618
FUND07,2023-01-24,20.3899
FUND07,2023-01-25,20.2393
FUND07,2023-01-26,20.2208
FUND07,2023-01-27,20.0258
FUND07,2023-01-30,19.9415
FUND07,2023-01-31,19.914
FUND07,2023-02-01,19.9613
FUND07,2023-02-02,19.6292
FUND07,2023-02-03,19.6324
FUND07,2023-02-06,20.027
FUND07,2023-02-07,19.8952
FUND07,2023-02-08,19.9577
FUND07,2023-02-09,19.9066
FUND07,2023-02-10,19.4921
FUND07,2023-02-13,19.3572
FUND07,2023-02-14,19.2693
FUND07,2023-02-15,19.4063
FUND07,2023-02-16,19.414
FUND07,2023-02-17,19.3943
FUND07,2023-02-20,19.5065
FUND07,2023-02-21,19.5386
FUND07,2023-02-22,19.527
FUND07,2023-02-23,19.6393
FUND07,2023-02-24,19.4465
FUND07,2023-02-27,19.4289
FUND07,2023-02-28,19.6271
FUND07,2023-03-01,19.3203
FUND07,2023-03-02,19.2168
FUND07,2023-03-03,19.2524
FUND07,2023-03-06,19.2987
FUND07,2023-03-07,19.2621
FUND07,2023-03-08,19.3379
FUND07,2023-03-09,19.2201
FUND07,2023-03-10,19.3762
FUND07,2023-03-13,19.4177
FUND07,2023-03-14,19.699
FUND07,2023-03-15,19.839
FUND07,2023-03-16,19.9354
FUND07,2023-03-17,20.1636
FUND07,2023-03-20,20.0536
FUND07,2023-03-21,20.0221
FUND07,2023-03-22,19.7686
FUND07,2023-03-23,19.9127
FUND07,2023-03-24,20.1767
FUND07,2023-03-27,20.1154
FUND07,2023-03-28,19.9423
FUND07,2023-03-29,20.1263
FUND07,2023-03-30,20.0267
FUND07,2023-03-31,19.963
FUND07,2023-04-03,20.2102
FUND07,2023-04-04,20.1684
FUND07,2023-04-05,20.1531
FUND07,2023-04-06,20.4138
FUND07,2023-04-07,20.5192
FUND07,2023-04-10,20.3665
FUND07,2023-04-11,20.6134
FUND07,2023-04-12,20.3538
FUND07,2023-04-13,20.5234
FUND07,2023-04-14,20.6136
FUND07,2023-04-17,20.5451
FUND07,2023-04-18,20.4368
FUND07,2023-04-19,20.2773
FUND07,2023-04-20,20.5576
FUND07,2023-04-21,20.5907
FUND07,2023-04-24,20.5055
FUND07,2023-04-25,20.6086
FUND07,2023-04-26,20.8113
FUND07,2023-04-27,20.8756
FUND07,2023-04-28,21.0002
FUND07,2023-05-01,21.1667
FUND07,2023-05-02,21.1901
FUND07,2023-05-03,21.2552
FUND07,2023-05-04,21.2506
FUND07,2023-05-05,21.1042
FUND07,2023-05-08,20.9145
FUND07,2023-05-09,21.0001
FUND07,2023-05-10,20.9008
FUND07,2023-05-11,20.9113
FUND07,2023-05-12,20.8857
FUND07,2023-05-15,21.0538
FUND07,2023-05-16,21.1126
FUND07,2023-05-17,21.1758
FUND07,2023-05-18,21.1437
FUND07,2023-05-19,21.1355
FUND07,2023-05-22,21.0947
FUND07,2023-05-23,21.1488
FUND07,2023-05-24,20.8852
FUND07,2023-05-25,20.8959
FUND07,2023-05-26,20.9682
FUND07,2023-05-29,21.0448
FUND07,2023-05-30,20.8861
FUND07,2023-05-31,20.833
FUND07,2023-06-01,20.7864
FUND07,2023-06-02,20.7147
FUND07,2023-06-05,20.5365
FUND07,2023-06-06,20.3802
FUND07,2023-06-07,20.3951
FUND07,2023-06-08,20.4685
FUND07,2023-06-09,20.5051
FUND07,2023-06-12,20.3826
FUND07,2023-06-13,20.4558
FUND07,2023-06-14,20.4384
FUND07,2023-06-15,20.3748
FUND07,2023-06-16,20.2448
FUND07,2023-06-19,20.1797
FUND07,2023-06-20,20.3032
FUND07,2023-06-21,20.2882
FUND07,2023-06-22,20.2826
FUND07,2023-06-23,20.1415
FUND07,2023-06-26,20.5827
FUND07,2023-06-27,20.2414
FUND07,2023-06-28,19.9423
FUND07,2023-06-29,19.8758
FUND07,2023-06-30,19.9191
FUND07,2023-07-03,20.2013
FUND07,2023-07-04,20.2937
FUND07,2023-07-05,20.3536
FUND07,2023-07-06,20.5096
FUND07,2023-07-07,20.538
FUND07,2023-07-10,20.2459
FUND07,2023-07-11,20.2986
FUND07,2023-07-12,20.3456
FUND07,2023-07-13,20.6952
FUND07,2023-07-14,20.5953
FUND07,2023-07-17,20.8061
FUND07,2023-07-18,20.6044
FUND07,2023-07-19,20.8585
FUND07,2023-07-20,20.8933
FUND07,2023-07-21,21.0403
FUND07,2023-07-24,21.167
FUND07,2023-07-25,21.2902
FUND07,2023-07-26,21.3201
FUND07,2023-07-27,21.2278
FUND07,2023-07-28,21.216
FUND07,2023-07-31,21.1064
FUND07,2023-08-01,21.1023
FUND07,2023-08-02,20.8578
FUND07,2023-08-03,20.8989
FUND07,2023-08-04,21.0683
FUND07,2023-08-07,21.275
FUND07,2023-08-08,21.5019
FUND07,2023-08-09,21.5411
